LAMMPS (30 Mar 2026)
KOKKOS mode with Kokkos version 5.1.99 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 8 OpenMP thread(s) per MPI task
package kokkos
package kokkos newton on neigh half
# FENE beadspring benchmark

units           lj
atom_style      bond
special_bonds   fene

read_data       input/data.chain
Reading data file ...
  orthogonal box = (-16.796 -16.796 -16.796) to (16.796 16.796 16.796)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  32000 atoms
  reading velocities ...
  32000 velocities
  scanning bonds ...
  1 = max bonds/atom
  orthogonal box = (-16.796 -16.796 -16.796) to (16.796 16.796 16.796)
  1 by 1 by 1 MPI processor grid
  reading bonds ...
  31680 bonds
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        1        1       
  special bond factors coul:  0        1        1       
     2 = max # of 1-2 neighbors
     2 = max # of special neighbors
  special bonds CPU = 0.028 seconds
  read_data CPU = 1.311 seconds

neighbor        0.4 bin
neigh_modify    every 1 delay 1

bond_style      fene
bond_coeff      1 30.0 1.5 1.0 1.0

pair_style      lj/cut 1.12
pair_modify     shift yes
pair_coeff      1 1 1.0 1.0 1.12

fix             1 all nve
fix             2 all langevin 1.0 1.0 10.0 904297

thermo          500
timestep        0.012

dump            1 all custom 5 output/fileio/performance/prod/1-0-8/frequency-5/run-3/pos_file.dump id type x y z

run             50000

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:

- KOKKOS package: https://doi.org/10.1145/3731599.3767498

@inproceedings{Johansson25,
 author = {A. Johansson and E. Weinberg and C. Trott and M. McCarthy and S. Moore},
 title = {{LAMMPS-KOKKOS}: {P}erformance Portable Molecular Dynamics Across Exascale Architectures},
 year = 2025,
 booktitle = {Proceedings of the SC '25 Workshops of the International Conference for High Performance Computing,
  Networking, Storage and Analysis},
 pages = {1217–1232},
}

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
WARNING: Communication cutoff 1.52 is shorter than a bond length based estimate of 1.855. This may lead to errors. (src/comm.cpp:694)
Neighbor list info ...
  update: every = 1 steps, delay = 1 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.52
  ghost atom cutoff = 1.52
  binsize = 1.52, bins = 23 23 23
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/kk, perpetual
      attributes: half, newton on, kokkos_device
      pair build: half/bin/newton/kk/device
      stencil: half/bin/3d
      bin: kk/device
WARNING: Communication cutoff 1.52 is shorter than a bond length based estimate of 1.855. This may lead to errors. (src/comm.cpp:694)
Per MPI rank memory allocation (min/avg/max) = 21.68 | 21.68 | 21.68 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
         0   0.97029772     0.44484087     20.494523      22.394765      4.6721833    
       500   0.97451847     0.44712208     20.512828      22.421682      4.7306105    
      1000   0.99720789     0.44762522     20.508914      22.452304      4.7370748    
      1500   0.99524415     0.45188094     20.516164      22.460864      4.8155443    
      2000   0.9924593      0.44802122     20.515438      22.452102      4.6955048    
      2500   1.0005665      0.45509158     20.51266       22.468554      4.7778994    
      3000   1.0010182      0.45030669     20.512515      22.464302      4.7219677    
      3500   1.0011574      0.45531597     20.522059      22.479064      4.8006059    
      4000   1.0006399      0.45460552     20.512654      22.468172      4.7616676    
      4500   0.98893636     0.45367633     20.516599      22.453634      4.7709368    
      5000   0.99043042     0.45032857     20.515191      22.451119      4.7612915    
      5500   1.0004429      0.45219729     20.514159      22.466974      4.7753604    
      6000   0.98556556     0.45347119     20.519601      22.451375      4.7787131    
      6500   0.99633592     0.45637308     20.510661      22.461491      4.8180557    
      7000   0.98630494     0.45467387     20.521183      22.455268      4.7674141    
      7500   0.99685933     0.45284758     20.508387      22.456477      4.7818626    
      8000   0.9969723      0.45010239     20.513001      22.458515      4.8619338    
      8500   0.99048398     0.4517682      20.522183      22.459631      4.6931383    
      9000   0.99772816     0.45616936     20.51894       22.471655      4.7588185    
      9500   1.0054549      0.45334675     20.517527      22.479009      4.7876224    
     10000   0.99724048     0.45867263     20.519786      22.474272      4.7464087    
     10500   1.0009787      0.45188221     20.519513      22.472817      4.811432     
     11000   1.0041007      0.45953077     20.519881      22.485516      4.8204211    
     11500   1.0034222      0.46240086     20.519953      22.48744       4.8030245    
     12000   1.0056192      0.46154237     20.517312      22.487236      4.8176532    
     12500   1.0107974      0.45519032     20.511656      22.482996      4.792328     
     13000   1.0022188      0.45790206     20.513056      22.474239      4.8481239    
     13500   1.0083558      0.45318463     20.509692      22.475363      4.7870384    
     14000   0.9991088      0.45764961     20.51493       22.471196      4.7964548    
     14500   0.99783757     0.4507942      20.519464      22.466968      4.7970375    
     15000   1.0023121      0.45982045     20.509327      22.472569      4.7971646    
     15500   0.99851614     0.44791332     20.51247       22.45811       4.7486638    
     16000   1.0004314      0.45434197     20.518181      22.473124      4.7364894    
     16500   1.0043898      0.45637132     20.512981      22.47589       4.7786393    
     17000   0.9979621      0.45257329     20.519322      22.468792      4.6945789    
     17500   0.99275215     0.45177571     20.511444      22.452302      4.7776306    
     18000   1.0006334      0.45595537     20.515275      22.472133      4.8028228    
     18500   1.0058464      0.45638351     20.517327      22.482433      4.9571569    
     19000   1.0051451      0.45278314     20.518959      22.479413      4.7582597    
     19500   0.99914779     0.45677371     20.516573      22.472022      4.9735863    
     20000   1.0004855      0.46348122     20.514132      22.478295      4.8994642    
     20500   1.0020489      0.45518911     20.515104      22.473319      4.7407219    
     21000   1.0022093      0.45258956     20.509111      22.464968      4.7333959    
     21500   1.0051138      0.45403488     20.514139      22.475798      4.740914     
