LAMMPS (30 Mar 2026)
KOKKOS mode with Kokkos version 5.1.99 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
Kokkos::OpenMP::initialize WARNING: OMP_PROC_BIND environment variable not set
  In general, for best performance with OpenMP 4.0 or better set OMP_PROC_BIND=spread and OMP_PLACES=threads
  For best performance with OpenMP 3.1 set OMP_PROC_BIND=true
  For unit testing set OMP_PROC_BIND=false

MPI detected: For OpenMP binding to work as intended, MPI ranks must be bound to exclusive CPU sets.

  using 8 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (-16.796 -16.796 -16.796) to (16.796 16.796 16.796)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  32000 atoms
  reading velocities ...
  32000 velocities
  scanning bonds ...
  1 = max bonds/atom
  orthogonal box = (-16.796 -16.796 -16.796) to (16.796 16.796 16.796)
  1 by 1 by 1 MPI processor grid
  reading bonds ...
  31680 bonds
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        1        1       
  special bond factors coul:  0        1        1       
     2 = max # of 1-2 neighbors
     2 = max # of special neighbors
  special bonds CPU = 0.101 seconds
  read_data CPU = 2.488 seconds
Using fix imd with asynchronous I/O.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
WARNING: Communication cutoff 1.52 is shorter than a bond length based estimate of 1.855. This may lead to errors. (src/comm.cpp:694)
Neighbor list info ...
  update: every = 1 steps, delay = 1 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.52
  ghost atom cutoff = 1.52
  binsize = 1.52, bins = 23 23 23
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/kk, perpetual
      attributes: half, newton on, kokkos_device
      pair build: half/bin/newton/kk/device
      stencil: half/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : lj
  Current step  : 0
  Time step     : 0.012
WARNING: Communication cutoff 1.52 is shorter than a bond length based estimate of 1.855. This may lead to errors. (src/comm.cpp:694)
Waiting for IMD connection on port 8887. Transfer rate 500.
Per MPI rank memory allocation (min/avg/max) = 29.98 | 29.98 | 29.98 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
         0   0.97029772     0.44484087     20.494523      22.394765      4.6721833    
       500   0.98851088     0.44871484     20.506772      22.438207      4.6851452    
      1000   0.99689597     0.45514295     20.51658       22.46702       4.7624342    
      1500   0.99841065     0.46347248     20.517058      22.4781        4.8474057    
      2000   1.0079401      0.45503195     20.520035      22.48693       4.796882     
      2500   1.0091609      0.45161778     20.511298      22.476609      4.8497016    
      3000   1.0084226      0.4480552      20.507779      22.468421      4.6974623    
      3500   0.99570041     0.46034901     20.513753      22.467605      4.8917556    
      4000   0.99982097     0.45805078     20.519112      22.476847      4.7868092    
      4500   0.99263097     0.45162114     20.518113      22.458634      4.8326024    
      5000   1.0070357      0.45296812     20.511207      22.474681      4.7624849    
      5500   1.0008598      0.45394219     20.51438       22.469565      4.8246959    
      6000   0.99957516     0.45241973     20.51605       22.467786      4.769581     
      6500   1.0007263      0.4533504      20.519008      22.473401      4.8543315    
      7000   0.9949797      0.45718297     20.517235      22.466841      4.7810574    
      7500   0.99795885     0.45532572     20.518871      22.471088      4.8126679    
      8000   0.98970799     0.44704793     20.512946      22.44451       4.7246364    
      8500   1.0018773      0.45199475     20.517118      22.471882      4.7420119    
      9000   1.0048598      0.45857941     20.515265      22.481087      4.815398     
      9500   1.0067147      0.45931101     20.515436      22.484772      4.792792     
     10000   0.99986189     0.45601198     20.511089      22.466847      4.7534687    
     10500   0.99821949     0.44671978     20.515032      22.459034      4.8242898    
     11000   0.99361962     0.45581235     20.517856      22.464051      4.8951737    
     11500   0.99867728     0.45932028     20.513517      22.470806      4.8600796    
     12000   0.9978374      0.44325076     20.520959      22.460919      4.7363353    
     12500   0.9909141      0.45123509     20.509244      22.446803      4.7616369    
     13000   0.99297995     0.45393638     20.517122      22.460482      4.8181955    
     13500   1.0034017      0.45185652     20.517404      22.474316      4.7700038    
     14000   1.0033267      0.45048122     20.514206      22.469631      4.663982     
     14500   0.99311224     0.46197473     20.511684      22.46328       4.8817429    
     15000   1.0032018      0.45247194     20.510032      22.46726       4.7453782    
     15500   0.9988429      0.45535922     20.512806      22.466383      4.7910198    
     16000   1.0025454      0.44913219     20.518173      22.471076      4.8117631    
     16500   1.0060948      0.45420638     20.51941       22.482711      4.8890806    
     17000   1.002529       0.45819808     20.513289      22.475234      4.6819687    
     17500   0.99144426     0.45364646     20.515183      22.455949      4.7808962    
     18000   1.0054275      0.45389054     20.509524      22.471508      4.7649193    
     18500   1.00589        0.45632529     20.51435       22.479464      4.7721692    
     19000   1.0012478      0.45636124     20.522344      22.48053       4.7728228    
     19500   0.99875666     0.46414372     20.517824      22.480056      4.9484087    
     20000   1.0053882      0.44829995     20.516319      22.472654      4.769414     
     20500   1.0056499      0.44773773     20.517652      22.473817      4.851118     
     21000   0.99905279     0.45790026     20.507975      22.464408      4.8258552    
     21500   1.0062068      0.45854272     20.51741       22.485216      4.8118958    
     22000   1.0043528      0.45471283     20.514741      22.475936      4.708825     
     22500   0.99653809     0.4541118      20.518155      22.467027      4.7169508    
     23000   0.99215463     0.45052801     20.517135      22.455848      4.7647029    
     23500   1.0025555      0.4468609      20.514429      22.465076      4.8119043    
     24000   1.0014779      0.45273744     20.508571      22.463478      4.7057608    
     24500   1.0018647      0.45351904     20.510826      22.467095      4.7937204    
     25000   1.0007096      0.45194856     20.517558      22.470524      4.8392541    
     25500   0.99821571     0.45345579     20.517736      22.468468      4.7428522    
     26000   0.99969345     0.45451288     20.509059      22.463065      4.8426973    
     26500   0.99630298     0.45408832     20.510974      22.45947       4.7511732    
     27000   1.0020803      0.45520285     20.523395      22.481671      4.7533108    
     27500   1.0033301      0.45482862     20.515624      22.475401      4.7865622    
     28000   0.99788057     0.4528932      20.519653      22.46932       4.7714811    
     28500   1.0008723      0.44980894     20.523025      22.474096      4.7699339    
     29000   1.0057143      0.45067988     20.516637      22.475841      4.8336012    
     29500   1.0038491      0.45887378     20.510368      22.474968      4.8142894    
     30000   1.0012507      0.46020512     20.509247      22.471281      4.8927248    
     30500   1.0050589      0.45180441     20.515651      22.474997      4.8435758    
     31000   1.0030724      0.4527309      20.517615      22.474908      4.7493534    
     31500   1.0027136      0.45378034     20.517225      22.475029      4.7845308    
     32000   1.0059498      0.46300641     20.515597      22.487481      4.9427582    
     32500   0.99411276     0.4556128      20.513567      22.460302      4.7480914    
     33000   0.99442391     0.44514498     20.518904      22.455638      4.7323457    
     33500   0.99462096     0.45440611     20.514833      22.461124      4.788901     
     34000   1.0024545      0.45215793     20.518903      22.474696      4.734985     
     34500   0.99373585     0.44971871     20.519508      22.459784      4.737093     
     35000   1.0015337      0.45009817     20.518139      22.470491      4.8692585    
     35500   0.99770336     0.46236474     20.515156      22.474029      4.8362854    
     36000   0.99541603     0.45606988     20.519804      22.468951      4.8330291    
     36500   0.99551334     0.46295885     20.515847      22.47203       4.830035     
     37000   1.002252       0.45018012     20.524217      22.477728      4.7649711    
